restaurant_name,country_name,city_name,cuisines
Restaurant Pizzeria Les 3 Asses,France,Barreme,"Italian, French"
Auberge du Marronnier,France,Barreme,French
L'Essille Hotel Restaurant,France,Bassac,"French, European"
L'Ecurie,France,Aix-en-Othe,
Le Kiosque A Pizza,France,Aix-en-Othe,Pizza
Auberge de la Scierie,France,Aix-en-Othe,French
Le Resto d'Evane,France,Aix-en-Othe,"French, Grill"
Le Retour des Flobards,France,Audresselles,"French, Seafood, European"
La Marie Galante,France,Audresselles,"French, Seafood, Healthy"
Au P'tit Bonheur,France,Audresselles,"French, Seafood, European"
Chez Mimi,France,Audresselles,"French, Seafood, European, Healthy"
Le Loup de Mer,France,Audresselles,"Wine Bar, French, Seafood, European"
L'Odyssée,France,Audresselles,"Pizza, Seafood, French, Bar, European"
RESTAURANT DE L'HOTEL DE LA PLAGE,France,Audresselles,"French, Seafood, European"
De Cap en Cap,France,Audresselles,"French, European"
Friterie L'Apach,France,Audresselles,Fast food
Les Roches,France,Audresselles,
Le Cran Gourmand,France,Audresselles,French
Kebab La Recre,France,Aiguillon,
Bistrot le Basilic,France,Aiguillon,"French, Pizza"
Cafe Rodro,France,Aiguillon,"French, European"
Restaurant Chez Oscar,France,Aiguillon,
Il Forno,France,Aiguillon,Pizza
Brasserie Gilou et Dede,France,Aiguillon,
La Taverne de Lacaze,France,Aiguillon,European
Le Relais d'Huparlac,France,Huparlac,French
Les Jardins de Mag,France,Le Segur,"French, Seafood, Mediterranean, European"
La Grande Romanie,France,Somme-Vesle,French
La Cagouille,France,Villejesus,French
Le Louisiane,France,Alissas,
Flunch,France,Alissas,French
Le Gregana,France,Alissas,Pizza
Sapore Restaurant,France,Alissas,French
Café de l'Univers,France,Puget-Theniers,French
Le Relais d'M,France,Exmes,"French, Grill, Bar, Cafe, Pub"
Chez Jup's,France,Saint-Aubin,French
Poivr' Et Sel,France,Saint-Chabrais,French
Restaurant l'Escale,France,Saint-Point-Lac,"French, European"
Restaurant Les Drôles,France,Blanzay,"French, European, Swiss, International, Dining bars"
Le Garage,France,Trizac,French
Le Tourne Bride,France,Les Vallees-de-la-Vanne,
Le Champcevrais,France,Champcevrais,"French, Gastropub, Pub"
Le Saint Laurent,France,Petit-Mars,French
Les Cuisines de Marie,France,Petit-Mars,"French, Deli, Grill"
Chez Christine,France,Drulhe,French
Le Coconuts,France,Ambutrix,French
Au Moulin du Pont,France,Samognat,"European, French"
L'Etincelle,France,Blaringhem,"French, Fast food, Diner"
Anosteke-Lestaminet,France,Blaringhem,French
Relais de la Mothe,France,Vrecourt,"French, Bar, Cafe, Pub"
Venezia,France,Vrecourt,Pizza
Restaurant La Selloise,France,La Selle-en-Luitre,French
Brasserie du Centre,France,Le Mesnil-en-Thelle,
Pizza Et Snack Les Gones,France,Audruicq,"Italian, Pizza"
Café Brasserie de la Mairie,France,Audruicq,French
McDonald's Audruicq,France,Audruicq,Fast food
L'italique,France,Nancay,"Italian, Pizza"
Gourmandise,France,Nancay,French
Le Pub,France,Nancay,"French, Pub"
Les Genievres,France,Nancay,French
La Maison du Douanier,France,Saint-Christoly-Medoc,"French, European"
La Cabane Du Douanier,France,Saint-Christoly-Medoc,French
Ô Voiles,France,Saint-Christoly-Medoc,"French, Seafood, Barbecue"
le Venissia,France,Feuguerolles-Bully,"Italian, American"
Boulangerie Marie Blachere,France,Franois,
L'Annevillais,France,Anneville-Ambourville,French
Le huit,France,Saint-Jean-Kourtzerode,"Italian, French"
La Vignette,France,Linselles,"French, Bar, Pub, European"
Pizzeria Tutto Bene,France,Linselles,Italian
Cabaret Les Insolites,France,Saint-Georges-sur-l'Aa,
La Chênaie,France,Saint-Urcisse,"French, European"
Chez Nano,France,Marignier,French
L'Hexagone,France,Marignier,
Le Pontvys,France,Marignier,"French, Contemporary, Diner, Healthy, Gastropub"
La Table De Keryann,France,Saint-Vougay,"French, European"
Le Dolmen,France,Le Bernard,French
Le 26 Lafitte,France,Lafitte-Vigordanne,"French, Pub, Gastropub, Bar, Barbecue"
Les Burons de Salers,France,Saint-Paul-de-Salers,French
Le Relais Des Volcans,France,Saint-Paul-de-Salers,French
Auberge Du Col De Neronne,France,Saint-Paul-de-Salers,French
La Ferme d'Espiau,France,Billiere,"French, European"
Boulangerie Patisserie Fermino,France,Aigues-Vives,"Cafe, Fast food"
Restaurant La Grange D'aigues Vives,France,Aigues-Vives,"Seafood, Grill"
Restaurant le Kart'Are,France,Aigues-Vives,French
Restaurant Le Puits,France,Moidieu-Detourbe,
Les Feuillus,France,Avot,French
Les Petits Carreaux,France,Saint-Leger-les-Vignes,French
Aux Pieds de Cochon,France,Izier,
La Taverne du Moulin,France,Caucourt,French
Le campagnard,France,La Merlatiere,"French, Bar, Cafe, Deli, Pub, Azerbaijani"
Auberge du Col,France,Matafelon-Granges,
L'Auberge de Nailhac,France,Nailhac,"French, European"
Le Bistr'O Restaurant et Drive,France,Altkirch,French
Phi Long,France,Altkirch,"Chinese, Asian, Thai, Vietnamese"
King Kebap Et Pizza,France,Altkirch,"Fast food, Turkish"
L'Entracte,France,Altkirch,"Pizza, Fast food"
KVO Restaurant,France,Altkirch,"French, American, Asian"
L'Escale Burger,France,Altkirch,"American, Fast food"
Le Comptoir Gourmand,France,Altkirch,"French, European, Central European"
Restaurant l’Orchidee,France,Altkirch,"Thai, French, Asian"
Au Vieux Moulin,France,Altkirch,
Le Pic Vert,France,Altkirch,"French, Bar, Pub"
L'Ideal,France,Altkirch,European
Poulaillon,France,Altkirch,Fast food
Brasserie Croque o D'Ill,France,Altkirch,French
Au Moulin de Mertzen,France,Altkirch,French
A l'Arbre Vert,France,Altkirch,Healthy
Pizzeria Brunisso,France,Altkirch,"Italian, Grill"
Césarhof,France,Altkirch,French
Il picchio,France,Altkirch,Italian
Restaurant Les Acacias,France,Altkirch,"European, French"
Creperie Sucre Sale,France,Altkirch,French
ALLO PIZZA Da Biagio,France,Altkirch,"Italian, Pizza"
Chez Roger,France,Altkirch,French
Hotel Restaurant Kuentz,France,Altkirch,French
Il Picchio Express,France,Altkirch,"Italian, Pizza"
Creperie des Hussards,France,Altkirch,French
Hop'la Pizza Cléry-Saint-André,France,Clery-Saint-Andre,"Pizza, Fast food"
Jessy's Burger,France,Clery-Saint-Andre,"French, American"
Hotel la Villa des Bordes,France,Clery-Saint-Andre,"French, European"
Le kiosque à pizzas,France,Clery-Saint-Andre,"Italian, Pizza"
Hotel Restaurant Notre-Dame,France,Clery-Saint-Andre,"French, European, Portuguese"
Cabane Cafe,France,Sceaux,
Kiosque So Liban Snack Traiteur Libanais et Presse,France,Sceaux,"Lebanese, Mediterranean"
Padam,France,Sceaux,
Domino's Pizza,France,Sceaux,
So' Phenicia,France,Sceaux,"Lebanese, Mediterranean"
La Route des Indes,France,Sceaux,Indian
Don Giovanni,France,Sceaux,"Italian, Mediterranean, European, Healthy"
Le Ksar,France,Sceaux,"Moroccan, Mediterranean, Middle Eastern"
O'Jazy,France,Sceaux,French
Eke,France,Sceaux,"Japanese, Asian, Healthy"
Best Burger,France,Sceaux,
L'Antre-Potes,France,Sceaux,French
38° TEA - Bubble Tea shop SCEAUX,France,Sceaux,"Asian, Deli, Vietnamese"
Les Felibres,France,Sceaux,"French, Bar, Pub"
Délices de Sceaux,France,Sceaux,"Chinese, Asian"
La Grille,France,Sceaux,"French, European"
Saveurs du Monde,France,Sceaux,International
Plaisirs des Thés,France,Sceaux,French
Bann Thaï,France,Sceaux,"Asian, Thai"
Mimmo Traiteur,France,Sceaux,"Italian, Pizza"
L'Auberge du Parc,France,Sceaux,"Portuguese, European"
L'ile O' crêpes,France,Sceaux,"French, European"
JANE California Street Kitchen,France,Sceaux,"Mexican, American"
Stardust,France,Sceaux,
planet sushi sceaux,France,Sceaux,"Japanese, Sushi"
L'Etoile du Berger,France,Sceaux,French
L'Atelier 157,France,Sceaux,French
Le Trévise,France,Sceaux,"French, European"
Cafe de la Paix,France,Sceaux,"French, Bar, Pub"
Restaurant Saigon,France,Sceaux,"Chinese, Asian, Vietnamese"
Le Clos De L'abbaye,France,Soligny-la-Trappe,French
Auberge de la Treille,France,Challex,French
L'Alsacienne,France,Saultain,French
Signature,France,Saultain,
Restaurant Kastenwald,France,Wolfgantzen,"French, European"
DISCOVERY PIZZA,France,Ribemont,"Italian, Brew Pub, Pizza, Fast food, Deli, Pub"
The Irish Belle,France,Hiesse,
La Sarriette,France,Mediere,French
Le Bouchon de Sassay,France,Sassay,French
Restaurant aux Oubliettes,France,Fenetrange,
La Licorne Bleue,France,Fenetrange,French
L'Au Bey Rge,France,Bey,"Bar, Fast food, Pub"
Auberge du Moulinet,France,Le Buisson,"French, Fast food"
La Guinguette de la Marine,France,Warneton,French
La Conceria,France,Goxwiller,"Italian, Pizza"
Poulet-Rôti Services,France,Goxwiller,"Barbecue, Turkish, Fast food"
Pré du Bonheur,France,Fougax-et-Barrineuf,"French, European"
Patàpain,France,Noyers-sur-Cher,"French, Pizza, Fast food"
Le jardin d’Eden,France,Noyers-sur-Cher,"French, Cafe, Grill, Dining bars"
Le Clos du Cher,France,Noyers-sur-Cher,"French, European"
Relais Touraine Sologne,France,Noyers-sur-Cher,French
Grill des Nouettes,France,Noyers-sur-Cher,French
McDonald's,France,Noyers-sur-Cher,Fast food
Le Riton Bar,France,Vernantes,"Bar, Cafe, Street Food"
Le Pélican,France,Vernantes,French
Le Pelican,France,Vernantes,"French, European"
L'Emeraude de Mumu,France,Meusnes,
L auberge de Meusnes,France,Meusnes,"French, European"
Auberge des Acacias,France,Dureil,French
Auberge des Moulins,France,Blanquefort-sur-Briolance,"French, Pub, Gastropub"
Station Service Total,France,Saint-Epain,Cafe
Pomme de Pain,France,Saint-Epain,Street Food
L'Atelier,France,Saint-Epain,"French, European"
Auberge du Soleil D'or,France,Sainte-Barbe,
Esprit Beaujolais,France,Saint-Etienne-des-Oullieres,French
Pizz'UP,France,Saint-Etienne-des-Oullieres,"Pizza, Italian"
Tandoori Masala Food Truck,France,Saint-Etienne-des-Oullieres,Street Food
Le Grenier Du Nebbiu,France,San-Gavino-di-Tenda,French
Restaurant Im Buerehoft,France,Rottelsheim,French
A Machja,France,Olmiccia,"French, Mediterranean, Barbecue"
Art'Kafe,France,Mirabel,"French, Brew Pub, Pub, Fusion, Wine Bar"
Perreau Maryline,France,Saint-Lactencin,
Chez Maman Julia,France,Saint-Lactencin,"French, European, Portuguese"
Le Samsonnet,France,Rochefort-Samson,
Restaurant Coulier,France,Jayac,French
Le Trounquet,France,Genos,
Balnea,France,Genos,"Healthy, French"
l'Auberge du Chateau,France,Genos,"French, Barbecue"
L'Olivette,France,Genos,French
Hôtel-Restaurant Michaillard,France,Izernore,"French, Italian"
Caro Restaurant,France,Cleden-Poher,French
Restaurant Le Champ de Foire,France,Longue-Jumelles,"French, Thai"
Aux Saveurs des Cimes de Montagne,France,Longue-Jumelles,"French, Pizza"
Au Grain d'Elle,France,Longue-Jumelles,"French, Contemporary"
La Tablee Campagnarde,France,Longue-Jumelles,French
Restaurant le Relax,France,Longue-Jumelles,French
Auberge du Cheval Blanc,France,Longue-Jumelles,"French, Deli"
La Philippiere,France,Longue-Jumelles,French
Le Duo,France,Longue-Jumelles,
Restaurant Les Hurle-Vents,France,Saint-Jeure-d'Andaure,French
Auberge La Caleche,France,Dionay,
Casa Thomas,France,Murs-Erigne,French
Cote Louet,France,Murs-Erigne,"French, European"
L'embarquement,France,Murs-Erigne,
Les Alises,France,Murs-Erigne,"French, Bar, Pub"
McDonald's Murs Erigne,France,Murs-Erigne,
Boulangerie Patisserie la Mie d'Aubance,France,Murs-Erigne,French
Chez Simon,France,Argy,Pizza
La Tranche De L'art,France,Saint-Julien-de-Vouvantes,French
L'Anti Pasta,France,La Fleche,Italian
L'Entracte,France,La Fleche,"French, Bar, Pub, Gastropub"
Djurdjura,France,La Fleche,"Fast food, Turkish"
Creperie Saint Germain,France,La Fleche,French
La Margherita,France,La Fleche,"Italian, Pizza"
La Cave Fléchoise cave à vins et bar à vins,France,La Fleche,"Cafe, Wine Bar"
La Bisquine,France,La Fleche,"French, European"
Le Creans,France,La Fleche,French
Le Relais Délice,France,La Fleche,French
Au Garde Manger,France,La Fleche,"French, European"
Le Relais de Malvoisine,France,La Fleche,International
Le Saint Pierre,France,La Fleche,French
La Place,France,La Fleche,French
La Table de Laurène,France,La Fleche,"French, European, Gastropub"
Etoile du Maroc,France,La Fleche,"Moroccan, Mediterranean, Middle Eastern"
Damiano PIZZA,France,La Fleche,"Italian, Pizza"
Buffalo Grill,France,La Fleche,"American, Steakhouse, European"
Le Relais Henri IV,France,La Fleche,"French, Gastropub"
Fleur de Sel,France,La Fleche,"French, European"
Le Gargantua,France,La Fleche,"Italian, French, Pizza, European"
Aux Delices D'asie,France,La Fleche,"Asian, Chinese, Thai, Vietnamese"
Gourmet D'asie,France,La Fleche,"Chinese, Asian, Japanese"
Frenchies Burger,France,La Fleche,"French, American, Fast food"
Le Chant des Cocottes,France,La Fleche,French
L'idee Gourmande,France,La Fleche,"French, European"
Pizza Au Feu De Bois,France,La Fleche,"Italian, Pizza"
McDonalds La Fleche,France,La Fleche,Fast food
Guillemard Création,France,La Fleche,"Fast food, French, European, Street Food"
La Civette,France,La Fleche,"French, Bar, Pub"
La Bananeraie,France,La Fleche,French
Le Moulin des Quatre saisons,France,La Fleche,"French, European"
Salon de Thé Associatif,France,Sainte-Suzanne-sur-Vire,
La Croix Blanche,France,Combres,French
Le Lusitalien,France,Chaintreaux,"French, European, Portuguese"
Restaurant De L Hotel De La Gare,France,Messei,
Auberge de Chaniat,France,Chaniat,French
Chanceaux Pizza,France,Chanceaux-sur-Choisille,"Italian, Pizza"
L'atelier Des Pizzas,France,Chanceaux-sur-Choisille,Pizza
Le Foch,France,Mailly-le-Camp,
Hotel-Restaurant Saint-Eloi,France,Mailly-le-Camp,
La Salsa,France,Mailly-le-Camp,"Italian, Central-Italian"
Le Saint Eloi,France,Mailly-le-Camp,French
L'Auberge du Vieux Four,France,Chas,French
Les Amis de la Route,France,Gardes-le-Pontaroux,"French, Bar, Cafe, Fast food, Pub"
Le Tiki,France,Novillars,"Bar, Pub"
Bistrot Retro,France,Vironvay,French
Paul,France,Vironvay,
Le comptoir Bistrot & vins,France,Wahagnies,French
Le Croissant,France,Courgenard,"French, Dining bars"
L'Etape,France,Clermain,French
Chez Angelo Pizza,France,Lallaing,"Pizza, Italian"
Friterie Lallinoise,France,Lallaing,Fast food
Bar Snack Chez Guy,France,Challain-la-Potherie,
La Croix Blanche,France,La Cornuaille,
La Pommerelle,France,La Pommeraye,French
Chez Angelo,France,La Pommeraye,"Pizza, Fast food"
le Bistrot d'Olicia,France,La Pommeraye,French
L'Harmonie Restaurant,France,La Pommeraye,French
Allo Le Croisic Pizza,France,Le Croisic,
Creperie Le Stream,France,Le Croisic,French
Le Glacier,France,Le Croisic,French
L'Adresse,France,Le Croisic,French
Bistrot De L'Océan,France,Le Croisic,French
La Crêperie du Soleil,France,Le Croisic,French
La Route du Cacao,France,Le Croisic,"French, Cafe"
Bistrot Les Ga'Ouch,France,Le Croisic,French
Au Fournil des Salorges,France,Le Croisic,Cafe
les delices d'Adele,France,Le Croisic,Italian
Le Patio,France,Le Croisic,French
Bistrot L'Ocean,France,Le Croisic,
La cale,France,Le Croisic,"Pizza, French"
L'Annexe,France,Le Croisic,"French, Seafood"
Le petit snack d Armelle et alban,France,Le Croisic,French
Au Fin Gourmet,France,Le Croisic,Seafood
Le Neptune,France,Le Croisic,"French, Seafood, European"
Le Saint Alys,France,Le Croisic,"French, European"
Le Bretagne,France,Le Croisic,"French, European, Gastropub"
Creperie Tante Germaine,France,Le Croisic,French
Le Relais du Duc d'Aiguillon,France,Le Croisic,French
La Melodie d'Ael,France,Le Croisic,French
Le Lenigo,France,Le Croisic,"French, European"
Restaurant l'Ocean,France,Le Croisic,"French, Seafood, European"
Restaurant La Criee Brasserie,France,Le Croisic,"Seafood, French, European, Healthy"
Creperie du Port,France,Le Croisic,French
Creperie Le Bot,France,Le Croisic,French
Le Bistrot de la Poissonnerie,France,Le Croisic,"French, Seafood"
Le Ty Mad,France,Le Croisic,"French, European"
La Flottille,France,Le Croisic,French
les navigateurs,France,Le Croisic,French
Crêperie Le Cap Horn,France,Le Croisic,"French, European, Gastropub"
La Dérive,France,Le Croisic,French
L'atlantique,France,Le Croisic,"French, European"
L'Odyssee,France,Le Croisic,"Italian, French, European"
Creperie La Bigoudine,France,Le Croisic,"French, Gastropub, European"
Le Stream,France,Le Croisic,"French, International, European"
Le Comptoir,France,Le Croisic,"French, European"
Le Petit Caveau,France,Le Croisic,French
L'Estacade,France,Le Croisic,"French, European"
O Jardin Secret,France,Le Croisic,"French, European"
L'Air du Temps,France,Le Croisic,"French, European"
O'Quai 12,France,Le Croisic,"French, European"
La Costa d'Amore,France,Le Croisic,"Pizza, Italian, European"
Mojito Bar,France,Le Croisic,
Ker Karamel,France,Le Croisic,French
Restaurant le Café du Nord,France,Joue-sur-Erdre,French
La Creperie du Lac,France,Joue-sur-Erdre,French
le Bistrot velo,France,Saint-Dye-sur-Loire,French
Manoir Bel Air,France,Saint-Dye-sur-Loire,"French, European"
Secrets de Cuisine,France,Saint-Dye-sur-Loire,French
L'orange Bar,France,Saint-Dye-sur-Loire,"Bar, Pub"
Le Centenaire,France,Vernou-sur-Brenne,
Le Vers Nous,France,Vernou-sur-Brenne,French
O'Tours de la table,France,Vernou-sur-Brenne,"French, Deli"
Café des sports,France,Savigne sur Lathan,
O saveurs du temps,France,Savigne sur Lathan,
Le Chaudron,France,Avrille-les-Ponceaux,French
L'Auberge de la Croix Blanche,France,Combreux,"French, International"
Pizzeria Amico,France,Gien,Pizza
Gourmet De Gien,France,Gien,"Asian, Chinese, Japanese"
Le Saint Louis,France,Gien,"French, Bar, Pub"
Bistrot D'Antan,France,Gien,French
Coq Li Cot,France,Gien,French
La Marmite,France,Gien,French
Paradis Sushi,France,Gien,"Japanese, Asian"
Ô Regal,France,Gien,Fast food
Le Winston,France,Gien,"Bar, Pub"
Alibaba 45,France,Gien,Turkish
Le Krishnou,France,Gien,"Indian, Fast food, Sri Lankan"
Le Regency,France,Gien,French
Andiamo Pizza,France,Gien,
A deux mains,France,Gien,"European, French"
Brasserie Le Corto,France,Gien,French
Restaurant Cote Jardin,France,Gien,"French, European"
Café bouche B,France,Gien,"French, Healthy, Cafe, Contemporary, Pub, Gastropub"
Palais Des Saveurs Gien,France,Gien,"Moroccan, Middle Eastern, French, Mediterranean"
La criée du GIENNOIS,France,Gien,Dining bars
La Bodega,France,Gien,"French, Grill"
Le Petit Bouchon,France,Gien,"French, European"
La Romagnola,France,Gien,"Italian, French"
La Bella Vita,France,Gien,Italian
Buffalo Grill,France,Gien,"Steakhouse, French"
Creperie Fleur de Sel,France,Gien,French
Auberge des Gourmets,France,Gien,French
La Belle Epoque,France,Gien,French
Le Boeuf d'Or,France,Gien,"Chinese, Japanese, Asian"
L'Escale,France,Gien,French
Les Feuillades,France,Gien,French
Auberge Ferme du Tranchoir,France,Gien,French
L'Antre Amis,France,Gien,"French, Bar, Pub"
Le Grain de Cafe,France,Gien,French
McDonald's Gien,France,Gien,
Au Brie Qui Court,France,Bercheres-sur-Vesgre,French
La Cabane à Matelot,France,Brehemont,"French, European, Healthy, Contemporary"
Ronde des Pains,France,Brehemont,French
Hotel de la Clef d'Or,France,Brehemont,French
